hys,direction,style,x,y
alpha-hys,<-,scatter,0.75,0.9999752667
alpha-hys,<-,scatter,0.7,0.9999818858
alpha-hys,<-,scatter,0.06999999999999995,1.0
alpha-hys,<-,scatter,0.55,0.9999413963
alpha-hys,<-,scatter,0.53,0.9999999769
alpha-hys,<-,scatter,0.43999999999999995,0.9999999905
alpha-hys,<-,scatter,0.06000000000000005,0.9998144105
alpha-hys,<-,scatter,0.10999999999999999,1.0
alpha-hys,<-,scatter,0.18000000000000005,0.9999989351
alpha-hys,<-,scatter,0.5900000000000001,0.9999999943000001
alpha-hys,<-,scatter,0.85,0.9997471049
alpha-hys,<-,scatter,0.48,0.999997887
alpha-hys,<-,scatter,0.94,0.9932174254999999
alpha-hys,<-,scatter,0.20999999999999996,0.9999984156999999
alpha-hys,<-,scatter,0.09999999999999998,1.0
alpha-hys,<-,scatter,0.25,0.9999999942
alpha-hys,<-,scatter,0.4,0.9999948594
alpha-hys,<-,scatter,0.74,0.9999996384000001
alpha-hys,<-,scatter,0.5700000000000001,0.9999999986
alpha-hys,<-,scatter,0.29000000000000004,1.0
alpha-hys,<-,scatter,0.21999999999999997,1.0
alpha-hys,<-,scatter,0.22999999999999998,0.9999999936
alpha-hys,<-,scatter,0.92,0.987299988
alpha-hys,<-,scatter,0.20999999999999996,1.0
alpha-hys,<-,scatter,0.78,0.9967378316
alpha-hys,<-,scatter,0.64,0.9985935847
alpha-hys,<-,scatter,0.81,0.9895500381
alpha-hys,<-,scatter,0.49,0.9999847006
alpha-hys,<-,scatter,0.10999999999999999,0.9999999999
alpha-hys,<-,scatter,0.15000000000000002,0.9999999976999999
alpha-hys,<-,scatter,0.37,0.9999999996
alpha-hys,<-,scatter,0.5,0.9999999251999999
alpha-hys,<-,scatter,0.97,0.9926812619
alpha-hys,<-,scatter,0.5900000000000001,0.9999981547
alpha-hys,<-,scatter,0.08999999999999997,1.0
alpha-hys,<-,scatter,0.18999999999999995,0.999998973
alpha-hys,<-,scatter,0.63,0.9999834311
alpha-hys,<-,scatter,0.30000000000000004,1.0
alpha-hys,<-,scatter,0.91,0.9981818252
alpha-hys,<-,scatter,0.5,0.9999999997
alpha-hys,<-,scatter,0.12,1.0
alpha-hys,<-,scatter,0.0,1.0
alpha-hys,<-,scatter,0.25,1.0
alpha-hys,<-,scatter,0.18999999999999995,1.0
alpha-hys,<-,scatter,0.38,0.9998034981
alpha-hys,<-,scatter,0.91,0.9984854287999999
alpha-hys,<-,scatter,0.19999999999999996,0.9999999928
alpha-hys,<-,scatter,0.06000000000000005,1.0
alpha-hys,<-,scatter,0.87,0.9903900546
alpha-hys,<-,scatter,0.83,0.9990772605
alpha-hys,<-,scatter,0.040000000000000036,1.0
alpha-hys,<-,scatter,0.69,0.9997802812000001
alpha-hys,<-,scatter,0.6799999999999999,0.999636897
alpha-hys,<-,scatter,0.91,0.9925879092000001
alpha-hys,<-,scatter,0.06999999999999995,0.9999999999
alpha-hys,<-,scatter,0.5,0.9999959543000001
alpha-hys,<-,scatter,0.6799999999999999,0.999999938
alpha-hys,<-,scatter,0.050000000000000044,0.9999928795
alpha-hys,<-,scatter,0.45999999999999996,0.9998556423
alpha-hys,<-,scatter,0.56,0.9999937601000001
alpha-hys,<-,scatter,0.81,0.9944812331999999
alpha-hys,<-,scatter,0.45999999999999996,1.0
alpha-hys,<-,scatter,0.62,0.9999999620000001
alpha-hys,<-,scatter,0.54,0.9999961134
alpha-hys,<-,scatter,0.24,0.9963830739
alpha-hys,<-,scatter,0.78,0.9919634251
alpha-hys,<-,scatter,0.99,0.9875923044
alpha-hys,<-,scatter,0.36,0.9997970375
alpha-hys,<-,scatter,0.18000000000000005,1.0
alpha-hys,<-,scatter,0.030000000000000027,1.0
alpha-hys,<-,scatter,0.51,0.9999999979
alpha-hys,<-,scatter,0.61,0.9999999203000001
alpha-hys,<-,scatter,0.98,0.9976829495
alpha-hys,<-,scatter,0.25,0.9999855167
alpha-hys,<-,scatter,0.18999999999999995,0.9999999992
alpha-hys,<-,scatter,0.33999999999999997,0.9999999879000001
alpha-hys,<-,scatter,0.61,0.9999306536
alpha-hys,<-,scatter,0.55,0.9999865251000001
alpha-hys,<-,scatter,0.87,0.9868489354000001
alpha-hys,<-,scatter,0.76,0.9999998791
alpha-hys,<-,scatter,0.5900000000000001,0.9999632495999999
alpha-hys,<-,scatter,0.09999999999999998,0.9999999803
alpha-hys,<-,scatter,0.89,0.9914596304000001
alpha-hys,<-,scatter,0.020000000000000018,1.0
alpha-hys,<-,scatter,0.43999999999999995,1.0
alpha-hys,<-,scatter,0.33999999999999997,1.0
alpha-hys,<-,scatter,0.4,0.9998147506999999
alpha-hys,<-,scatter,0.06000000000000005,1.0
alpha-hys,<-,scatter,0.47,0.9999999957
alpha-hys,<-,scatter,0.95,0.9922133355
alpha-hys,<-,scatter,0.21999999999999997,0.9999995387
alpha-hys,<-,scatter,0.29000000000000004,1.0
alpha-hys,<-,scatter,0.74,0.9999992878
alpha-hys,<-,scatter,0.21999999999999997,1.0
alpha-hys,<-,scatter,0.09999999999999998,1.0
alpha-hys,<-,scatter,0.17000000000000004,1.0
alpha-hys,<-,scatter,0.56,0.9999889487000001
alpha-hys,<-,scatter,0.21999999999999997,1.0
alpha-hys,<-,scatter,0.47,0.9999076162
alpha-hys,<-,scatter,0.030000000000000027,0.9999999815999999
alpha-hys,<-,scatter,0.6599999999999999,0.9998861454000001
alpha-hys,<-,scatter,0.76,0.9994354853
alpha-hys,<-,scatter,0.26,0.999973014
alpha-hys,<-,scatter,0.47,0.9999999965999999
alpha-hys,<-,scatter,0.7,0.9959937094
alpha-hys,<-,scatter,0.030000000000000027,1.0
alpha-hys,<-,scatter,0.8,0.9972735957
alpha-hys,<-,scatter,0.19999999999999996,1.0
alpha-hys,<-,scatter,0.27,1.0
alpha-hys,<-,scatter,0.78,0.9963036885
alpha-hys,<-,scatter,0.030000000000000027,0.9999999959999999
alpha-hys,<-,scatter,0.35,0.9999999986
alpha-hys,<-,scatter,0.33999999999999997,0.9999999998000001
alpha-hys,<-,scatter,0.89,0.9999526536
alpha-hys,<-,scatter,0.54,0.9999998340999999
alpha-hys,<-,scatter,0.42000000000000004,1.0
alpha-hys,<-,scatter,0.61,1.0
alpha-hys,<-,scatter,0.6699999999999999,0.9999998406999999
alpha-hys,<-,scatter,0.4,1.0
alpha-hys,<-,scatter,0.17000000000000004,1.0
alpha-hys,<-,scatter,0.99,0.9835479263
alpha-hys,<-,scatter,0.86,0.9917016701000001
alpha-hys,<-,scatter,0.62,0.9999999995000001
alpha-hys,<-,scatter,0.06000000000000005,1.0
alpha-hys,<-,scatter,0.9,0.9995582747
alpha-hys,<-,scatter,0.88,0.9886260382
alpha-hys,<-,scatter,0.07999999999999996,0.9994744929
alpha-hys,<-,scatter,0.18000000000000005,0.9999999993
alpha-hys,<-,scatter,0.030000000000000027,1.0
alpha-hys,<-,scatter,0.08999999999999997,1.0
alpha-hys,<-,scatter,0.5800000000000001,0.9999997476000001
alpha-hys,<-,scatter,0.08999999999999997,0.9999971990000001
alpha-hys,<-,scatter,0.040000000000000036,1.0
alpha-hys,<-,scatter,0.64,0.9915295791
alpha-hys,<-,scatter,0.38,0.999999961
alpha-hys,<-,scatter,0.14,1.0
alpha-hys,<-,scatter,0.89,0.9964820312
alpha-hys,<-,scatter,0.69,0.999996953
alpha-hys,<-,scatter,0.5700000000000001,0.9999999987
alpha-hys,<-,scatter,0.32999999999999996,0.9999127543999999
alpha-hys,<-,scatter,0.97,0.9901160855
alpha-hys,<-,scatter,0.20999999999999996,1.0
alpha-hys,<-,scatter,0.35,0.9999999985
alpha-hys,<-,scatter,0.84,0.9923617652
alpha-hys,<-,scatter,0.63,0.9999999539
alpha-hys,<-,scatter,0.54,0.9999998827
alpha-hys,<-,scatter,0.88,0.9900622906000001
alpha-hys,<-,scatter,0.37,1.0
alpha-hys,<-,scatter,0.5,0.9999999556999999
alpha-hys,<-,scatter,0.6599999999999999,0.9999925973
alpha-hys,<-,scatter,0.75,0.9999972837000001
alpha-hys,<-,scatter,0.31999999999999995,0.9999998978
alpha-hys,<-,scatter,0.52,0.9988616254000001
alpha-hys,<-,scatter,0.8200000000000001,0.9988005525
alpha-hys,<-,scatter,0.24,1.0
alpha-hys,<-,scatter,0.050000000000000044,1.0
alpha-hys,<-,scatter,0.55,0.9999995589
alpha-hys,<-,scatter,0.74,0.995210032
alpha-hys,<-,scatter,0.33999999999999997,0.9999997503
alpha-hys,<-,scatter,0.69,0.9961766584999999
alpha-hys,<-,scatter,0.49,0.9999999986
alpha-hys,<-,scatter,0.96,0.9977439872
alpha-hys,<-,scatter,0.88,0.999946777
alpha-hys,<-,scatter,0.15000000000000002,1.0
alpha-hys,<-,scatter,0.31999999999999995,0.9999999989
alpha-hys,<-,scatter,0.12,1.0
alpha-hys,<-,scatter,0.44999999999999996,0.9996406359000001
alpha-hys,<-,scatter,0.96,0.9970059283
alpha-hys,<-,scatter,0.54,0.9999999940000001
alpha-hys,<-,scatter,0.6699999999999999,0.9972583826000001
alpha-hys,<-,scatter,0.20999999999999996,1.0
alpha-hys,<-,scatter,0.10999999999999999,0.9999672940000001
alpha-hys,<-,scatter,0.97,0.9948938384999999
alpha-hys,<-,scatter,0.62,0.9999985893000001
alpha-hys,<-,scatter,0.13,0.9999998345000001
alpha-hys,<-,scatter,0.42000000000000004,0.9992784089
alpha-hys,<-,scatter,0.33999999999999997,0.9999999999
alpha-hys,<-,scatter,0.24,1.0
alpha-hys,<-,scatter,0.49,0.9999999412
alpha-hys,<-,scatter,1.0,0.9910290620000001
alpha-hys,<-,scatter,0.98,0.9904431032
alpha-hys,<-,scatter,0.31999999999999995,1.0
alpha-hys,<-,scatter,0.08999999999999997,1.0
alpha-hys,<-,scatter,0.16000000000000003,1.0
alpha-hys,<-,scatter,0.5800000000000001,0.9999963916
alpha-hys,<-,scatter,0.050000000000000044,0.9999961288
alpha-hys,<-,scatter,0.74,0.9958820723
alpha-hys,<-,scatter,0.86,0.9999189387
alpha-hys,<-,scatter,0.92,0.9965505491
alpha-hys,<-,scatter,0.8,0.9950875446999999
alpha-hys,<-,scatter,0.86,0.998000887
alpha-hys,<-,scatter,0.22999999999999998,1.0
alpha-hys,<-,scatter,0.38,0.9999845967000001
alpha-hys,<-,scatter,0.6699999999999999,0.9997098392
alpha-hys,<-,scatter,0.54,0.9999914374
alpha-hys,<-,scatter,0.75,0.9999991831999999
alpha-hys,<-,scatter,0.86,0.9939284861
alpha-hys,<-,scatter,0.47,0.9992341545000001
alpha-hys,<-,scatter,0.99,0.9918768652
alpha-hys,<-,scatter,0.84,0.9999688795
alpha-hys,<-,scatter,0.54,0.9999677609000001
alpha-hys,<-,scatter,0.37,0.9998067140000001
alpha-hys,<-,scatter,0.050000000000000044,0.9999999687000001
alpha-hys,<-,scatter,0.73,0.9988037437999999
alpha-hys,<-,scatter,0.49,1.0
alpha-hys,<-,scatter,0.51,0.9999977915
alpha-hys,<-,scatter,0.5900000000000001,0.9955828409999999
alpha-hys,<-,scatter,0.96,0.9768593914
alpha-hys,<-,scatter,0.64,0.9997082375
alpha-hys,<-,scatter,0.18000000000000005,1.0
alpha-hys,<-,scatter,0.4,0.9999990337000001
alpha-hys,<-,scatter,0.020000000000000018,1.0
alpha-hys,<-,scatter,0.76,0.9904895662000001
alpha-hys,<-,scatter,0.22999999999999998,0.9999999999
alpha-hys,<-,scatter,0.19999999999999996,0.9999999845
alpha-hys,<-,scatter,0.37,0.9999204558
alpha-hys,<-,scatter,0.36,1.0
alpha-hys,<-,scatter,0.83,0.9978686901999999
alpha-hys,<-,scatter,0.31000000000000005,1.0
alpha-hys,<-,scatter,0.09999999999999998,1.0
alpha-hys,<-,scatter,0.79,0.9999972136
alpha-hys,<-,scatter,0.4,0.9999999873000001
alpha-hys,<-,scatter,0.5800000000000001,0.9999072686
alpha-hys,<-,scatter,0.17000000000000004,1.0
alpha-hys,<-,scatter,0.030000000000000027,1.0
alpha-hys,<-,scatter,0.83,0.9919185294
alpha-hys,<-,scatter,0.51,0.9999992517
alpha-hys,<-,scatter,0.24,0.999999968
alpha-hys,<-,scatter,0.95,0.9868398489
alpha-hys,<-,scatter,0.21999999999999997,0.999998253
alpha-hys,<-,scatter,0.54,0.9999999999
alpha-hys,<-,scatter,0.0,0.9999999998000001
alpha-hys,<-,scatter,0.9,0.9973713920999999
alpha-hys,<-,scatter,0.43999999999999995,0.9999753218999999
alpha-hys,<-,scatter,0.36,0.9999973783
alpha-hys,<-,scatter,0.050000000000000044,1.0
alpha-hys,<-,scatter,0.43000000000000005,0.9999999998000001
alpha-hys,<-,scatter,0.050000000000000044,0.9999578825
alpha-hys,<-,scatter,0.29000000000000004,1.0
alpha-hys,<-,scatter,0.72,0.9999988711
alpha-hys,<-,scatter,0.61,0.9976178365999999
alpha-hys,<-,scatter,0.43999999999999995,0.9999999998000001
alpha-hys,<-,scatter,0.74,0.9999943297
alpha-hys,<-,scatter,0.52,0.9999999992
alpha-hys,<-,scatter,0.77,0.996493055
alpha-hys,<-,scatter,0.56,0.9999999996
alpha-hys,<-,scatter,0.5800000000000001,0.9999966341
alpha-hys,<-,scatter,0.95,0.9877504493000001
alpha-hys,<-,scatter,0.18999999999999995,1.0
alpha-hys,<-,scatter,0.18999999999999995,0.9999385873000001
alpha-hys,<-,scatter,0.83,0.9879358019
alpha-hys,<-,scatter,0.92,0.9929504519
alpha-hys,<-,scatter,0.97,0.9699734526999999
alpha-hys,<-,scatter,0.65,0.9995187476
alpha-hys,<-,scatter,0.10999999999999999,1.0
alpha-hys,<-,scatter,0.050000000000000044,0.9999999990999999
alpha-hys,<-,scatter,0.22999999999999998,0.9999994077
alpha-hys,<-,scatter,0.030000000000000027,0.9999992159000001
alpha-hys,<-,scatter,0.5700000000000001,0.9983482593
alpha-hys,<-,scatter,0.91,0.9897723786
alpha-hys,<-,scatter,0.18000000000000005,1.0
alpha-hys,<-,scatter,0.28,0.9999999835
alpha-hys,<-,scatter,0.92,0.9908858412999999
alpha-hys,<-,scatter,0.76,0.9998087739
alpha-hys,<-,scatter,0.16000000000000003,1.0
alpha-hys,<-,scatter,0.6,0.9985990494
alpha-hys,<-,scatter,0.020000000000000018,0.999999938
alpha-hys,<-,scatter,0.4,1.0
alpha-hys,<-,scatter,0.49,0.9949717434
alpha-hys,<-,scatter,0.22999999999999998,0.9999999970000001
alpha-hys,<-,scatter,0.42000000000000004,0.9999859578
alpha-hys,<-,scatter,0.8200000000000001,0.9980599316
alpha-hys,<-,scatter,0.18999999999999995,1.0
alpha-hys,<-,scatter,0.35,0.9999999886
alpha-hys,<-,scatter,0.31000000000000005,0.9971285618000001
alpha-hys,<-,scatter,0.10999999999999999,1.0
alpha-hys,<-,scatter,0.56,0.9998462866
alpha-hys,<-,scatter,0.07999999999999996,0.9999999666
alpha-hys,<-,scatter,0.94,0.9977210706
alpha-hys,<-,scatter,0.85,0.9990322692
alpha-hys,<-,scatter,0.010000000000000009,1.0
alpha-hys,<-,scatter,0.8200000000000001,0.9997780475
alpha-hys,<-,scatter,0.71,0.999999759
alpha-hys,<-,scatter,0.020000000000000018,1.0
alpha-hys,<-,scatter,0.31000000000000005,0.9999999972
alpha-hys,<-,scatter,0.6599999999999999,0.9999995161
alpha-hys,<-,scatter,0.72,0.9996356658
alpha-hys,<-,scatter,0.41000000000000003,0.9999406896999999
alpha-hys,<-,scatter,0.18000000000000005,1.0
alpha-hys,<-,scatter,0.42000000000000004,0.9999996391
alpha-hys,<-,scatter,0.020000000000000018,0.9999999894
alpha-hys,<-,scatter,0.29000000000000004,0.9999999904000001
alpha-hys,<-,scatter,0.36,0.9999999923999999
alpha-hys,<-,scatter,0.9,0.9941428105
alpha-hys,<-,scatter,0.61,0.9945122473000001
alpha-hys,<-,scatter,0.6799999999999999,0.9999243228
alpha-hys,<-,scatter,0.55,0.9999957926999999
alpha-hys,<-,scatter,0.020000000000000018,0.9999659261
alpha-hys,<-,scatter,0.87,0.994834643
alpha-hys,<-,scatter,0.94,0.998146396
alpha-hys,<-,scatter,0.14,1.0
alpha-hys,<-,scatter,0.94,0.9931576714
alpha-hys,<-,scatter,0.0,0.9999973901000001
alpha-hys,<-,scatter,1.0,0.9910802362000001
alpha-hys,<-,scatter,0.62,0.9999968372
alpha-hys,<-,scatter,0.38,1.0
alpha-hys,<-,scatter,0.64,0.9998725890000001
alpha-hys,<-,scatter,0.15000000000000002,1.0
alpha-hys,<-,scatter,0.92,0.9859032108
alpha-hys,<-,scatter,0.91,0.9989105723999999
alpha-hys,<-,scatter,0.5800000000000001,1.0
alpha-hys,<-,scatter,0.12,1.0
alpha-hys,<-,scatter,0.31000000000000005,0.9999999914
alpha-hys,<-,scatter,0.87,0.9994524431
alpha-hys,<-,scatter,0.08999999999999997,1.0
alpha-hys,<-,scatter,0.6,0.9996546543000001
alpha-hys,<-,scatter,0.94,0.9951311156999999
alpha-hys,<-,scatter,0.9,0.9958297296999999
alpha-hys,<-,scatter,0.5,0.9998158817
alpha-hys,<-,scatter,0.050000000000000044,1.0
alpha-hys,<-,scatter,0.16000000000000003,0.9999999999
alpha-hys,<-,scatter,0.07999999999999996,1.0
alpha-hys,<-,scatter,0.010000000000000009,1.0
alpha-hys,<-,scatter,0.44999999999999996,0.9999999856
alpha-hys,<-,scatter,0.14,1.0
alpha-hys,<-,scatter,0.16000000000000003,1.0
alpha-hys,<-,scatter,0.78,0.9997983756000001
alpha-hys,<-,scatter,0.21999999999999997,0.9957189096
alpha-hys,<-,scatter,0.53,0.9999997237999999
alpha-hys,<-,scatter,0.6,0.9999999843999999
alpha-hys,<-,scatter,0.6699999999999999,0.9992311139
alpha-hys,<-,scatter,0.77,0.9950296632
alpha-hys,<-,scatter,0.040000000000000036,0.999999988
alpha-hys,<-,scatter,0.48,0.9999899809
alpha-hys,<-,scatter,0.6799999999999999,0.9999999925
alpha-hys,<-,scatter,0.95,0.9966331971
alpha-hys,<-,scatter,0.6,0.9999758145000001
alpha-hys,<-,scatter,0.98,0.986824167
alpha-hys,<-,scatter,0.16000000000000003,1.0
alpha-hys,<-,scatter,0.75,0.9964912213
alpha-hys,<-,scatter,0.13,0.9999999874
alpha-hys,<-,scatter,0.030000000000000027,1.0
alpha-hys,<-,scatter,0.13,0.9999999998000001
alpha-hys,<-,scatter,0.31000000000000005,1.0
alpha-hys,<-,scatter,0.27,0.9976218445999999
alpha-hys,<-,scatter,0.63,0.9999024984999999
alpha-hys,<-,scatter,0.95,0.9931000054000001
alpha-hys,<-,scatter,0.45999999999999996,1.0
alpha-hys,<-,scatter,0.29000000000000004,1.0
alpha-hys,<-,scatter,0.98,0.9735397998
alpha-hys,<-,scatter,0.85,0.9991930108
alpha-hys,<-,scatter,0.6,0.9999999992
alpha-hys,<-,scatter,0.06999999999999995,1.0
alpha-hys,<-,scatter,0.96,0.9853097309000001
alpha-hys,<-,scatter,0.61,0.9999024311
alpha-hys,<-,scatter,0.69,0.9981055273999999
alpha-hys,<-,scatter,0.85,0.993468705
alpha-hys,<-,scatter,0.12,0.9999999739000001
alpha-hys,<-,scatter,0.56,0.9999727548
alpha-hys,<-,scatter,0.73,0.9999809151000001
alpha-hys,<-,scatter,0.73,0.9999112809999999
alpha-hys,<-,scatter,0.12,1.0
alpha-hys,<-,scatter,0.9,0.9998974654999999
alpha-hys,<-,scatter,0.41000000000000003,0.9931780589
alpha-hys,<-,scatter,0.37,0.9965623272
alpha-hys,<-,scatter,0.55,1.0
alpha-hys,<-,scatter,0.8200000000000001,0.9995715954000001
alpha-hys,<-,scatter,0.85,0.9905581644
alpha-hys,<-,scatter,0.0,0.9999069531999999
alpha-hys,<-,scatter,0.47,0.999999999
alpha-hys,<-,scatter,0.83,0.9988877314
alpha-hys,<-,scatter,0.51,1.0
alpha-hys,<-,scatter,0.87,0.9997759169
alpha-hys,<-,scatter,0.69,0.9986287456999999
alpha-hys,<-,scatter,0.9,0.9991534884000001
alpha-hys,<-,scatter,0.75,0.9999514262
alpha-hys,<-,scatter,0.10999999999999999,0.9980256614
alpha-hys,<-,scatter,0.83,0.9991358104000001
alpha-hys,<-,scatter,0.56,0.9999999778
alpha-hys,<-,scatter,0.85,0.9932488476000001
alpha-hys,<-,scatter,0.17000000000000004,0.9998573232
alpha-hys,<-,scatter,0.21999999999999997,1.0
alpha-hys,<-,scatter,0.15000000000000002,1.0
alpha-hys,<-,scatter,0.25,0.9999998964
alpha-hys,<-,scatter,0.98,0.9964032297
alpha-hys,<-,scatter,0.89,0.9995255819
alpha-hys,<-,scatter,0.53,1.0
alpha-hys,<-,scatter,0.73,0.99957461
alpha-hys,<-,scatter,0.86,0.9999653419
alpha-hys,<-,scatter,0.030000000000000027,0.9999999997
alpha-hys,<-,scatter,0.020000000000000018,0.9999999857999999
alpha-hys,<-,scatter,0.35,0.9963726812
alpha-hys,<-,scatter,0.43999999999999995,1.0
alpha-hys,<-,scatter,0.38,1.0
alpha-hys,<-,scatter,0.32999999999999996,0.9999999765
alpha-hys,<-,scatter,0.64,0.9999999226
alpha-hys,<-,scatter,0.84,0.9937000603
alpha-hys,<-,scatter,0.94,0.9927333531999999
alpha-hys,<-,scatter,0.8,0.9999583998999999
alpha-hys,<-,scatter,0.64,0.9990956306000001
alpha-hys,<-,scatter,0.30000000000000004,1.0
alpha-hys,<-,scatter,0.94,0.9749847239
alpha-hys,<-,scatter,0.72,0.9914200256999999
alpha-hys,<-,scatter,0.81,0.9965845401000001
alpha-hys,<-,scatter,0.71,0.9996898672
alpha-hys,<-,scatter,0.48,0.9986539571999999
alpha-hys,<-,scatter,0.89,0.9998646802
alpha-hys,<-,scatter,0.26,0.9992698569
alpha-hys,<-,scatter,0.08999999999999997,0.9999999999
alpha-hys,<-,scatter,0.79,0.9999140575
alpha-hys,<-,scatter,0.51,0.9995523259
alpha-hys,<-,scatter,0.17000000000000004,1.0
alpha-hys,<-,scatter,0.5,0.9999999996
alpha-hys,<-,scatter,0.9,0.9988799249
alpha-hys,<-,scatter,0.24,1.0
alpha-hys,<-,scatter,0.53,0.9999999999
alpha-hys,<-,scatter,0.95,0.9940180120000001
alpha-hys,<-,scatter,0.64,0.9999649768000001
alpha-hys,<-,scatter,0.76,0.9994831237
alpha-hys,<-,scatter,0.12,1.0
alpha-hys,<-,scatter,0.24,0.9999999269
alpha-hys,<-,scatter,0.79,0.9984868631999999
alpha-hys,<-,scatter,0.35,0.9999996887999999
alpha-hys,<-,scatter,0.48,1.0
alpha-hys,<-,scatter,0.040000000000000036,0.9999841456999999
alpha-hys,<-,scatter,0.78,0.9971947886
alpha-hys,<-,scatter,0.88,0.9974411073
alpha-hys,<-,scatter,0.84,0.9982969022
alpha-hys,<-,scatter,0.6799999999999999,0.9998482496
alpha-hys,<-,scatter,0.71,0.9999997023
alpha-hys,<-,scatter,0.53,0.9999999999
alpha-hys,<-,scatter,0.83,0.9983614559999999
alpha-hys,<-,scatter,0.22999999999999998,1.0
alpha-hys,<-,scatter,0.20999999999999996,0.9999999482999999
alpha-hys,<-,scatter,0.41000000000000003,0.9999999998000001
alpha-hys,<-,scatter,0.62,0.9999974493000001
alpha-hys,<-,scatter,0.96,0.9946737337
alpha-hys,<-,scatter,0.22999999999999998,0.9999907351
alpha-hys,<-,scatter,0.94,0.9892741305
alpha-hys,<-,scatter,0.24,1.0
alpha-hys,<-,scatter,0.79,0.9999994343999999
alpha-hys,<-,scatter,1.0,0.9926057926999999
alpha-hys,<-,scatter,0.6599999999999999,0.9967415102
alpha-hys,<-,scatter,0.6,1.0
alpha-hys,<-,scatter,0.92,0.9883251906
alpha-hys,<-,scatter,0.38,1.0
alpha-hys,<-,scatter,0.08999999999999997,1.0
alpha-hys,<-,scatter,0.5700000000000001,0.9988943382
alpha-hys,<-,scatter,0.6799999999999999,0.9997514549
alpha-hys,<-,scatter,0.56,1.0
alpha-hys,<-,scatter,0.5800000000000001,1.0
alpha-hys,<-,scatter,0.06999999999999995,1.0
alpha-hys,<-,scatter,0.44999999999999996,1.0
alpha-hys,<-,scatter,0.5900000000000001,0.9991920738
alpha-hys,<-,scatter,0.07999999999999996,1.0
alpha-hys,<-,scatter,0.41000000000000003,0.9999999999
alpha-hys,<-,scatter,0.84,0.9952595324
alpha-hys,<-,scatter,0.74,0.9992092414
alpha-hys,<-,scatter,0.9,0.9892140495999999
alpha-hys,<-,scatter,0.030000000000000027,1.0
alpha-hys,<-,scatter,0.53,0.9999999490000001
alpha-hys,<-,scatter,0.77,0.9983585101000001
alpha-hys,<-,scatter,0.12,0.9999999971
alpha-hys,<-,scatter,0.53,0.9999999957
alpha-hys,<-,scatter,0.87,0.9980687079
alpha-hys,<-,scatter,0.20999999999999996,0.9999379941
alpha-hys,<-,scatter,0.15000000000000002,1.0
alpha-hys,<-,scatter,0.30000000000000004,0.9999999999
alpha-hys,<-,scatter,0.61,1.0
alpha-hys,<-,scatter,0.32999999999999996,0.9999999059
alpha-hys,<-,scatter,0.06999999999999995,1.0
alpha-hys,<-,scatter,0.73,0.9956811936
alpha-hys,<-,scatter,0.41000000000000003,1.0
alpha-hys,<-,scatter,0.08999999999999997,1.0
alpha-hys,<-,scatter,0.010000000000000009,0.9999559287
alpha-hys,<-,scatter,0.13,0.9999997936
alpha-hys,<-,scatter,0.6799999999999999,0.9985478171
alpha-hys,<-,scatter,0.97,0.9944107513
alpha-hys,<-,scatter,0.52,0.998107837
alpha-hys,<-,scatter,0.51,0.9999990781999999
alpha-hys,<-,scatter,0.96,0.9813793803
alpha-hys,<-,scatter,0.73,0.9996489874
alpha-hys,<-,scatter,0.6799999999999999,0.9998839464
alpha-hys,<-,scatter,0.6699999999999999,0.999218389
alpha-hys,<-,scatter,0.09999999999999998,1.0
alpha-hys,<-,scatter,0.69,0.9999829434
alpha-hys,<-,scatter,0.31999999999999995,0.9999999996
alpha-hys,<-,scatter,0.41000000000000003,1.0
alpha-hys,<-,scatter,0.56,0.9999999931999999
alpha-hys,<-,scatter,0.71,1.0
alpha-hys,<-,scatter,0.43000000000000005,1.0
alpha-hys,<-,scatter,0.5,0.9979074393
alpha-hys,<-,scatter,0.09999999999999998,1.0
alpha-hys,<-,scatter,0.47,0.999756577
alpha-hys,<-,scatter,0.0,0.999999993
alpha-hys,<-,scatter,0.20999999999999996,0.9999397873
alpha-hys,<-,scatter,0.8200000000000001,0.9978197887000001
alpha-hys,<-,scatter,0.42000000000000004,0.9999994287
alpha-hys,<-,scatter,0.21999999999999997,0.9999996045
alpha-hys,<-,scatter,0.14,1.0
alpha-hys,<-,scatter,0.43999999999999995,1.0
alpha-hys,<-,scatter,0.25,0.9999996797
alpha-hys,<-,scatter,0.16000000000000003,0.9999998175
alpha-hys,<-,scatter,0.38,0.9999999998000001
alpha-hys,<-,scatter,0.14,1.0
alpha-hys,<-,scatter,0.06999999999999995,0.9994125345
alpha-hys,<-,scatter,0.88,0.9957888235
alpha-hys,<-,scatter,0.19999999999999996,1.0
alpha-hys,<-,scatter,0.06000000000000005,0.9999116757
alpha-hys,<-,scatter,0.06000000000000005,1.0
alpha-hys,<-,scatter,0.06999999999999995,0.9999999662000001
alpha-hys,<-,scatter,0.38,1.0
alpha-hys,<-,scatter,0.18000000000000005,0.9999999933
alpha-hys,<-,scatter,0.84,0.9929522011
alpha-hys,<-,scatter,0.13,0.9999999999
alpha-hys,<-,scatter,0.39,1.0
alpha-hys,<-,scatter,0.33999999999999997,1.0
alpha-hys,<-,scatter,0.85,0.9921651145999999
alpha-hys,<-,scatter,1.0,0.9928234383
alpha-hys,<-,scatter,0.19999999999999996,1.0
alpha-hys,<-,scatter,0.26,0.9999930561
alpha-hys,<-,scatter,0.43999999999999995,1.0
